user_id,variant,session_duration,pages_viewed,converted,revenue,platform,user_type
user_2106,control,245.8,4,0,0.0,iOS,returning
user_2107,control,212.1,5,0,0.0,Android,new
user_2108,control,207.2,2,0,0.0,Web,new
user_2109,control,258.1,2,1,101.41,iOS,returning
user_2110,control,272.9,5,0,0.0,Web,new
user_2111,control,102.2,3,0,0.0,Web,returning
user_2112,control,195.9,4,0,0.0,Android,returning
user_2113,control,203.9,5,0,0.0,iOS,new
user_2114,control,170.2,3,0,0.0,Android,returning
user_2115,control,278.8,10,0,0.0,Web,returning
user_2116,control,194.0,3,0,0.0,Web,returning
user_2117,control,217.5,2,0,0.0,Web,returning
user_2118,control,112.0,5,0,0.0,iOS,new
user_2119,control,159.3,1,0,0.0,Web,new
user_2120,control,212.1,3,0,0.0,iOS,returning
user_2121,control,122.8,5,0,0.0,Android,returning
user_2122,control,167.6,2,0,0.0,Web,returning
user_2123,control,129.2,6,0,0.0,Web,new
user_2124,control,173.1,5,0,0.0,iOS,new
user_2125,control,167.8,3,0,0.0,Android,new
user_2126,control,250.3,7,0,0.0,Web,returning
user_2127,control,130.6,4,0,0.0,iOS,returning
user_2128,control,292.1,5,0,0.0,Web,new
user_2129,control,109.7,2,1,87.67,iOS,new
user_2130,control,145.7,1,1,91.42,Android,new
user_2131,control,51.7,4,0,0.0,Android,new
user_2132,control,183.8,4,0,0.0,Web,returning
user_2133,control,158.2,2,0,0.0,iOS,returning
user_2134,control,133.6,3,1,22.54,iOS,new
user_2135,control,159.3,6,0,0.0,Android,returning
user_2136,control,206.9,2,0,0.0,Web,new
user_2137,control,157.4,5,0,0.0,Android,new
user_2138,control,232.3,2,0,0.0,Web,new
user_2139,control,73.6,7,0,0.0,Web,returning
user_2140,control,170.8,6,0,0.0,Web,returning
user_2141,control,64.7,4,0,0.0,Web,new
user_2142,control,100.8,9,0,0.0,Web,new
user_2143,control,123.7,6,0,0.0,Web,new
user_2144,control,161.7,3,0,0.0,iOS,returning
user_2145,control,173.9,5,0,0.0,Web,returning
user_2146,control,250.0,2,1,41.14,Web,returning
user_2147,control,238.9,6,0,0.0,Android,new
user_2148,control,17.2,4,0,0.0,Android,returning
user_2149,control,149.4,4,0,0.0,Android,returning
user_2150,control,146.9,2,0,0.0,Android,new
user_2151,control,185.3,6,0,0.0,iOS,returning
user_2152,control,110.3,8,0,0.0,Web,returning
user_2153,control,309.6,1,0,0.0,Web,returning
user_2154,control,151.4,2,0,0.0,Web,new
user_2155,control,114.8,4,0,0.0,iOS,new
user_2156,control,164.1,7,0,0.0,Web,returning
user_2157,control,208.0,6,0,0.0,Web,returning
user_2158,control,211.2,4,0,0.0,Web,new
user_2159,control,136.5,3,0,0.0,Web,new
user_2160,control,197.5,4,0,0.0,Web,returning
user_2161,control,242.6,4,0,0.0,Web,new
user_2162,control,142.1,5,1,72.8,Android,returning
user_2163,control,112.9,4,0,0.0,Web,returning
user_2164,control,123.6,3,0,0.0,Web,returning
user_2165,control,213.7,3,0,0.0,Android,new
user_2166,control,209.9,6,0,0.0,Web,new
user_2167,control,264.4,3,0,0.0,iOS,returning
user_2168,control,158.5,1,0,0.0,iOS,new
user_2169,control,245.6,7,0,0.0,Web,new
user_2170,control,99.3,4,0,0.0,iOS,returning
user_2171,control,114.2,7,0,0.0,iOS,returning
user_2172,control,226.4,5,0,0.0,Web,returning
user_2173,control,141.6,5,0,0.0,iOS,new
user_2174,control,238.1,4,1,50.79,Web,returning
user_2175,control,133.5,4,0,0.0,iOS,new
user_2176,control,155.8,5,0,0.0,Android,returning
user_2177,control,175.3,4,0,0.0,iOS,new
user_2178,control,107.4,5,0,0.0,Web,returning
user_2179,control,228.6,6,0,0.0,iOS,returning
user_2180,control,144.3,3,0,0.0,Web,new
user_2181,control,160.9,2,0,0.0,Android,returning
user_2182,control,165.5,7,0,0.0,Android,returning
user_2183,control,207.1,6,0,0.0,Web,new
user_2184,control,124.3,2,0,0.0,iOS,returning
user_2185,control,127.8,3,0,0.0,iOS,returning
user_2186,control,237.5,7,0,0.0,iOS,returning
user_2187,control,187.6,6,0,0.0,Web,new
user_2188,control,131.4,6,0,0.0,Web,new
user_2189,control,304.4,3,0,0.0,Android,returning
user_2190,control,246.1,6,0,0.0,iOS,new
user_2191,control,130.9,9,0,0.0,iOS,new
user_2192,control,254.0,4,0,0.0,Web,new
user_2193,control,94.4,4,0,0.0,Android,new
user_2194,control,149.0,6,0,0.0,Android,returning
user_2195,control,147.7,7,0,0.0,Web,returning
user_2196,control,153.4,4,0,0.0,iOS,new
user_2197,control,163.2,4,0,0.0,Web,returning
user_2198,control,188.3,4,0,0.0,iOS,returning
user_2199,control,154.1,8,0,0.0,Android,new
user_2200,control,171.4,4,0,0.0,iOS,new
user_2201,control,238.4,6,0,0.0,Android,new
user_2202,control,109.8,3,0,0.0,Web,returning
user_2203,control,305.4,6,0,0.0,Android,returning
user_2204,control,55.4,4,0,0.0,iOS,returning
user_2205,control,76.0,8,0,0.0,Web,new
user_2206,control,233.9,7,0,0.0,iOS,new
user_2207,control,217.5,2,0,0.0,Web,new
user_2208,control,165.2,1,0,0.0,Android,returning
user_2209,control,157.9,4,0,0.0,iOS,returning
user_2210,control,247.1,7,0,0.0,iOS,new
user_2211,control,305.9,2,0,0.0,Web,returning
user_2212,control,234.4,5,0,0.0,Android,returning
user_2213,control,164.6,2,0,0.0,Android,new
user_2214,control,149.1,4,0,0.0,Web,returning
user_2215,control,104.0,5,0,0.0,Web,new
user_2216,control,230.6,6,0,0.0,iOS,returning
user_2217,control,121.8,8,0,0.0,Android,new
user_2218,control,125.8,6,0,0.0,Web,new
user_2219,control,70.0,5,0,0.0,iOS,returning
user_2220,control,199.8,3,0,0.0,Android,new
user_2221,control,224.3,3,0,0.0,Android,returning
user_2222,control,175.1,5,0,0.0,Web,returning
user_2223,control,170.9,3,0,0.0,iOS,returning
user_2224,control,71.8,5,0,0.0,Web,returning
user_2225,control,238.0,7,0,0.0,Android,new
user_2226,control,209.5,4,0,0.0,Android,new
user_2227,control,193.7,1,0,0.0,Android,new
user_2228,control,147.0,6,0,0.0,iOS,new
user_2229,control,95.0,1,0,0.0,Web,new
user_2230,control,142.3,1,0,0.0,Web,new
user_2231,control,150.6,4,0,0.0,iOS,new
user_2232,control,99.3,4,0,0.0,Web,returning
user_2233,control,176.2,7,0,0.0,iOS,new
user_2234,control,97.0,6,0,0.0,Web,returning
user_2235,control,153.6,3,0,0.0,Web,new
user_2236,control,44.8,5,0,0.0,Web,new
user_2237,control,81.9,2,0,0.0,iOS,returning
user_2238,control,89.6,2,0,0.0,Web,returning
user_2239,control,217.0,1,0,0.0,iOS,new
user_2240,control,157.2,2,0,0.0,iOS,new
user_2241,control,270.8,2,0,0.0,iOS,returning
user_2242,control,129.0,4,0,0.0,Web,new
user_2243,control,55.7,6,0,0.0,Web,new
user_2244,control,70.2,6,0,0.0,Android,returning
user_2245,control,216.8,5,0,0.0,Android,returning
user_2246,control,221.6,1,0,0.0,Web,returning
user_2247,control,194.3,3,0,0.0,Android,returning
user_2248,control,166.3,2,0,0.0,iOS,returning
user_2249,control,128.8,5,0,0.0,Web,new
user_2250,control,237.5,6,0,0.0,Web,new
user_2251,control,208.4,3,0,0.0,Web,new
user_2252,control,176.0,4,0,0.0,Web,new
user_2253,control,113.7,6,0,0.0,Web,new
user_2254,control,243.9,4,0,0.0,Android,new
user_2255,control,183.0,5,0,0.0,Android,returning
user_2256,control,106.6,7,0,0.0,Web,new
user_2257,control,117.7,7,0,0.0,Android,returning
user_2258,control,188.7,3,0,0.0,Android,returning
user_2259,control,184.1,8,0,0.0,Web,new
user_2260,control,159.1,4,0,0.0,Android,new
user_2261,control,233.7,1,0,0.0,Web,new
user_2262,control,159.6,4,0,0.0,iOS,returning
user_2263,control,210.1,5,0,0.0,Web,returning
user_2264,control,214.7,5,0,0.0,Web,new
user_2265,control,166.7,5,0,0.0,Android,returning
user_2266,control,138.9,6,0,0.0,iOS,new
user_2267,control,148.3,4,0,0.0,iOS,new
user_2268,control,196.8,1,0,0.0,iOS,returning
user_2269,control,86.8,8,0,0.0,Web,new
user_2270,control,203.5,6,0,0.0,Android,new
user_2271,control,113.9,4,0,0.0,Web,returning
user_2272,control,163.2,2,0,0.0,iOS,returning
user_2273,control,171.6,5,0,0.0,Web,new
user_2274,control,173.5,7,0,0.0,iOS,new
user_2275,control,253.1,5,0,0.0,iOS,returning
user_2276,control,168.4,7,0,0.0,iOS,new
user_2277,control,0.6,2,0,0.0,iOS,new
user_2278,control,193.1,7,0,0.0,Web,returning
user_2279,control,210.2,4,0,0.0,Web,new
user_2280,control,308.6,4,0,0.0,Android,new
user_2281,control,97.1,5,0,0.0,Android,new
user_2282,control,195.2,1,0,0.0,iOS,returning
user_2283,control,202.5,4,0,0.0,Android,returning
user_2284,control,163.8,1,0,0.0,iOS,new
user_2285,control,161.5,8,0,0.0,iOS,returning
user_2286,control,127.2,5,0,0.0,Web,new
user_2287,control,57.9,2,0,0.0,iOS,returning
user_2288,control,69.6,7,0,0.0,Android,returning
user_2289,control,204.1,2,0,0.0,Android,returning
user_2290,control,102.6,5,0,0.0,Web,new
user_2291,control,153.1,6,0,0.0,Web,returning
user_2292,control,131.4,5,0,0.0,Android,returning
user_2293,control,235.1,6,0,0.0,iOS,new
user_2294,control,106.4,9,0,0.0,Android,new
user_2295,control,179.9,6,0,0.0,iOS,returning
user_2296,control,245.4,9,0,0.0,Android,returning
user_2297,control,183.7,1,0,0.0,iOS,returning
user_2298,control,201.9,4,0,0.0,Android,returning
user_2299,control,114.6,4,1,54.92,Android,returning
user_2300,control,267.3,5,0,0.0,Android,returning
user_2301,control,111.9,4,0,0.0,Web,new
user_2302,control,134.3,4,0,0.0,iOS,new
user_2303,control,159.7,4,0,0.0,Android,new
user_2304,control,177.5,1,0,0.0,Web,new
user_2305,control,144.5,3,0,0.0,Android,new
user_2306,control,287.9,6,0,0.0,Web,new
user_2307,control,288.6,5,0,0.0,iOS,new
user_2308,control,159.3,5,0,0.0,Web,returning
user_2309,control,138.9,2,0,0.0,Web,new
user_2310,control,272.2,5,0,0.0,iOS,returning
user_2311,control,174.9,6,0,0.0,Web,returning
user_2312,control,142.2,4,0,0.0,Web,new
user_2313,control,84.7,3,0,0.0,Android,returning
user_2314,control,124.6,5,0,0.0,iOS,returning
user_2315,control,174.4,5,0,0.0,iOS,returning
user_2316,control,140.1,5,0,0.0,Web,new
user_2317,control,174.9,6,0,0.0,Android,returning
user_2318,control,226.6,1,0,0.0,Web,new
user_2319,control,184.9,4,0,0.0,Web,new
user_2320,control,196.1,2,0,0.0,Web,new
user_2321,control,192.6,1,0,0.0,Web,new
user_2322,control,138.3,6,0,0.0,Android,new
user_2323,control,190.7,6,0,0.0,iOS,new
user_2324,control,115.2,2,0,0.0,Web,returning
user_2325,control,249.8,7,0,0.0,Android,new
user_2326,control,171.2,2,0,0.0,iOS,returning
user_2327,control,164.7,4,0,0.0,iOS,new
user_2328,control,181.9,6,0,0.0,Android,returning
user_2329,control,244.2,7,0,0.0,iOS,new
user_2330,control,197.1,3,0,0.0,Web,new
user_2331,control,155.9,7,0,0.0,Web,returning
user_2332,control,175.1,7,0,0.0,Android,returning
user_2333,control,215.5,5,0,0.0,Android,new
user_2334,control,30.4,2,0,0.0,iOS,returning
user_2335,control,86.4,2,0,0.0,iOS,returning
user_2336,control,287.0,4,0,0.0,Web,returning
user_2337,control,191.7,6,0,0.0,Web,new
user_2338,control,210.6,5,0,0.0,Android,returning
user_2339,control,224.4,10,0,0.0,Android,new
user_2340,control,118.3,4,0,0.0,Web,returning
user_2341,control,235.2,1,0,0.0,Android,new
user_2342,control,90.5,6,0,0.0,Web,returning
user_2343,control,154.6,3,0,0.0,Android,returning
user_2344,control,211.1,4,0,0.0,Android,returning
user_2345,control,169.5,4,0,0.0,Web,new
user_2346,control,201.9,7,0,0.0,Web,new
user_2347,control,174.9,9,0,0.0,Android,new
user_2348,control,189.5,4,0,0.0,iOS,new
user_2349,control,179.3,5,0,0.0,Web,returning
user_2350,control,280.0,5,0,0.0,iOS,new
user_2351,control,50.8,8,0,0.0,iOS,new
user_2352,control,142.2,4,0,0.0,Android,new
user_2353,control,108.7,2,0,0.0,Web,new
user_2354,control,229.3,4,0,0.0,Android,returning
user_2355,control,239.6,7,1,41.95,Web,new
user_2356,control,221.1,4,0,0.0,Android,returning
user_2357,control,247.1,7,0,0.0,Android,new
user_2358,control,174.7,4,0,0.0,Web,new
user_2359,control,212.3,6,0,0.0,Web,returning
user_2360,control,272.3,8,0,0.0,iOS,new
user_2361,control,81.6,3,0,0.0,iOS,new
user_2362,control,39.0,8,0,0.0,Web,new
user_2363,control,195.5,4,0,0.0,iOS,new
user_2364,control,157.5,2,0,0.0,Web,new
user_2365,control,70.8,7,0,0.0,iOS,new
user_2366,control,94.6,5,0,0.0,Android,new
user_2367,control,169.5,7,0,0.0,Web,returning
user_2368,control,179.9,3,0,0.0,Web,new
user_2369,control,286.0,6,0,0.0,Web,returning
user_2370,control,225.0,3,0,0.0,iOS,new
user_2371,control,179.6,2,0,0.0,Android,returning
user_2372,control,169.6,4,0,0.0,Android,new
user_2373,control,197.6,8,0,0.0,iOS,returning
user_2374,control,203.2,2,0,0.0,Web,new
user_2375,control,76.7,6,0,0.0,Web,new
user_2376,control,141.8,3,0,0.0,Web,returning
user_2377,control,105.1,6,1,57.43,iOS,returning
user_2378,control,331.8,3,0,0.0,Android,new
user_2379,control,149.2,6,0,0.0,iOS,returning
user_2380,control,181.9,1,0,0.0,Android,new
user_2381,control,134.2,5,0,0.0,iOS,new
user_2382,control,142.9,6,0,0.0,iOS,returning
user_2383,control,236.9,4,0,0.0,iOS,new
user_2384,control,296.0,5,0,0.0,iOS,returning
user_2385,control,61.0,4,0,0.0,Web,new
user_2386,control,148.4,2,0,0.0,Web,new
user_2387,control,140.0,8,0,0.0,iOS,returning
user_2388,control,99.2,3,0,0.0,Web,new
user_2389,control,128.3,6,0,0.0,Web,new
user_2390,control,191.2,4,0,0.0,Web,returning
user_2391,control,281.5,8,0,0.0,Web,returning
user_2392,control,142.0,4,0,0.0,Android,new
user_2393,control,108.5,5,0,0.0,Web,returning
user_2394,control,105.3,5,0,0.0,iOS,returning
user_2395,control,155.3,6,0,0.0,Android,returning
user_2396,control,177.5,2,1,51.22,Web,new
user_2397,control,302.5,5,0,0.0,Android,new
user_2398,control,152.0,4,0,0.0,Android,returning
user_2399,control,121.2,3,0,0.0,iOS,new
user_2400,control,126.6,6,0,0.0,Android,returning
user_2401,control,173.0,3,0,0.0,Android,new
user_2402,control,249.8,4,0,0.0,iOS,new
user_2403,control,228.4,2,0,0.0,Web,new
user_2404,control,333.6,4,0,0.0,Web,new
user_2405,control,193.8,5,0,0.0,Android,new
user_2406,control,137.0,2,0,0.0,Web,returning
user_2407,control,163.5,4,0,0.0,Android,returning
user_2408,control,115.5,4,0,0.0,iOS,new
user_2409,control,78.2,6,0,0.0,Android,returning
user_2410,control,208.8,4,0,0.0,Android,returning
user_2411,control,160.9,4,0,0.0,Web,returning
user_2412,control,237.9,6,0,0.0,Web,returning
user_2413,control,278.8,1,0,0.0,Web,returning
user_2414,control,233.9,7,0,0.0,iOS,returning
user_2415,control,100.1,2,0,0.0,Web,returning
user_2416,control,139.9,8,0,0.0,iOS,returning
user_2417,control,141.2,10,0,0.0,Web,returning
user_2418,control,185.8,5,0,0.0,Android,returning
user_2419,control,144.4,5,1,31.57,Web,returning
user_2420,control,191.7,6,0,0.0,Web,returning
user_2421,control,151.2,4,0,0.0,Web,new
user_2422,control,116.0,4,0,0.0,Web,new
user_2423,control,187.1,3,0,0.0,Web,new
user_2424,control,261.0,5,0,0.0,Android,new
user_2425,control,136.9,8,0,0.0,iOS,new
user_2426,control,101.1,7,0,0.0,Web,returning
user_2427,control,203.5,3,1,33.35,Android,new
user_2428,control,139.7,5,0,0.0,iOS,returning
user_2429,control,97.3,4,0,0.0,Web,new
user_2430,control,176.5,7,0,0.0,iOS,new
user_2431,control,236.3,3,0,0.0,Android,returning
user_2432,control,162.1,4,0,0.0,iOS,new
user_2433,control,179.8,6,0,0.0,Android,new
user_2434,control,73.3,4,0,0.0,Android,new
user_2435,control,211.6,6,0,0.0,Web,new
user_2436,control,226.6,7,0,0.0,Web,returning
user_2437,control,260.4,5,0,0.0,Android,returning
user_2438,control,181.9,5,0,0.0,Web,new
user_2439,control,199.5,4,0,0.0,iOS,returning
user_2440,control,128.8,4,0,0.0,Android,new
user_2441,control,255.1,3,0,0.0,iOS,returning
user_2442,control,182.0,4,0,0.0,iOS,new
user_2443,control,199.1,2,0,0.0,Web,new
user_2444,control,199.4,4,0,0.0,Web,new
user_2445,control,195.2,6,0,0.0,Web,new
user_2446,control,121.1,3,0,0.0,Android,new
user_2447,control,194.6,1,0,0.0,Web,new
user_2448,control,124.1,7,0,0.0,iOS,new
user_2449,control,161.8,6,0,0.0,Android,returning
user_2450,control,155.2,1,0,0.0,Android,returning
user_2451,control,213.4,5,0,0.0,Android,new
user_2452,control,174.4,7,0,0.0,Web,new
user_2453,control,97.9,7,0,0.0,Web,new
user_2454,control,199.5,1,1,88.11,iOS,returning
user_2455,control,239.0,8,0,0.0,Web,returning
user_2456,control,137.3,5,0,0.0,Android,returning
user_2457,control,86.8,6,0,0.0,iOS,new
user_2458,control,276.3,1,0,0.0,Android,returning
user_2459,control,232.5,7,0,0.0,Web,new
user_2460,control,223.9,7,0,0.0,Android,new
user_2461,control,164.4,5,0,0.0,Android,new
user_2462,control,213.5,4,0,0.0,Web,new
user_2463,control,89.3,6,0,0.0,Web,returning
user_2464,control,161.5,1,0,0.0,Android,new
user_2465,control,104.1,5,0,0.0,Web,returning
user_2466,control,183.2,6,0,0.0,Web,returning
user_2467,control,299.8,3,0,0.0,Web,returning
user_2468,control,220.5,1,0,0.0,Android,returning
user_2469,control,80.3,6,0,0.0,iOS,returning
user_2470,control,166.8,4,0,0.0,Android,returning
user_2471,control,104.5,6,0,0.0,Web,new
user_2472,control,63.9,4,0,0.0,Android,new
user_2473,control,245.8,1,0,0.0,Android,new
user_2474,control,258.8,3,0,0.0,Android,new
user_2475,control,169.7,7,0,0.0,Web,new
user_2476,control,129.6,6,0,0.0,Android,returning
user_2477,control,162.1,1,1,101.73,Android,new
user_2478,control,64.0,7,0,0.0,Web,returning
user_2479,control,184.2,4,0,0.0,iOS,returning
user_2480,control,168.9,3,0,0.0,iOS,returning
user_2481,control,138.3,3,0,0.0,Web,returning
user_2482,control,261.2,1,0,0.0,iOS,new
user_2483,control,165.7,5,0,0.0,Android,returning
user_2484,control,208.5,1,0,0.0,Android,new
user_2485,control,198.2,6,0,0.0,Web,returning
user_2486,control,224.5,3,0,0.0,iOS,new
user_2487,control,113.9,7,0,0.0,Android,new
user_2488,control,133.5,4,0,0.0,iOS,new
user_2489,control,118.2,6,0,0.0,Android,new
user_2490,control,99.6,4,0,0.0,iOS,new
user_2491,control,133.1,7,0,0.0,iOS,returning
user_2492,control,182.3,7,0,0.0,iOS,new
user_2493,control,66.5,7,0,0.0,iOS,new
user_2494,control,122.1,3,0,0.0,Web,returning
user_2495,control,153.3,6,0,0.0,Web,new
user_2496,control,124.1,10,0,0.0,Web,new
user_2497,control,284.4,4,0,0.0,Android,returning
user_2498,control,58.5,9,0,0.0,Web,returning
user_2499,control,154.4,5,0,0.0,Android,returning
user_2500,control,173.7,8,0,0.0,Android,new
user_2501,control,225.5,6,0,0.0,Web,returning
user_2502,control,129.4,6,0,0.0,Android,new
user_2503,control,136.0,2,0,0.0,Web,new
user_2504,control,249.3,2,0,0.0,iOS,returning
user_2505,control,282.0,5,0,0.0,Android,new
user_2506,control,213.8,1,0,0.0,Web,returning
user_2507,control,114.8,7,0,0.0,Android,new
user_2508,control,43.5,2,0,0.0,Android,new
user_2509,control,179.5,4,0,0.0,Web,returning
user_2510,control,177.0,8,0,0.0,Android,new
user_2511,control,244.7,5,0,0.0,iOS,new
user_2512,control,223.6,5,0,0.0,Android,new
user_2513,control,173.1,4,0,0.0,Android,returning
user_2514,control,196.7,3,0,0.0,Web,returning
user_2515,control,124.0,3,0,0.0,iOS,returning
user_2516,control,141.4,5,1,103.82,iOS,returning
user_2517,control,123.9,4,0,0.0,Android,returning
user_2518,control,243.4,6,0,0.0,Android,new
user_2519,control,206.2,5,0,0.0,Android,returning
user_2520,control,223.2,8,0,0.0,iOS,returning
user_2521,control,306.3,2,0,0.0,Web,returning
user_2522,control,299.0,5,0,0.0,Android,returning
user_2523,control,230.0,5,0,0.0,Android,returning
user_2524,control,171.2,3,1,57.28,iOS,new
user_2525,control,59.7,5,0,0.0,Web,new
user_2526,control,129.9,5,0,0.0,iOS,returning
user_2527,control,163.1,6,0,0.0,iOS,returning
user_2528,control,166.5,4,0,0.0,Android,new
user_2529,control,282.9,4,0,0.0,iOS,new
user_2530,control,226.2,4,0,0.0,Android,new
user_2531,control,178.7,8,0,0.0,iOS,returning
user_2532,control,177.7,7,0,0.0,Android,new
user_2533,control,244.4,6,0,0.0,Web,returning
user_2534,control,179.1,2,0,0.0,Android,returning
user_2535,control,166.2,5,0,0.0,Android,new
user_2536,control,154.9,7,0,0.0,Android,new
user_2537,control,135.4,3,0,0.0,Web,new
user_2538,control,149.1,4,0,0.0,iOS,new
user_2539,control,115.6,7,0,0.0,Android,returning
user_2540,control,266.2,4,0,0.0,Web,new
user_2541,control,174.4,4,0,0.0,Android,returning
user_2542,control,134.6,9,0,0.0,Android,returning
user_2543,control,196.7,3,0,0.0,Android,returning
user_2544,control,254.6,4,0,0.0,Android,new
user_2545,control,182.2,6,0,0.0,Android,new
user_2546,control,172.9,6,0,0.0,Android,new
user_2547,control,268.2,2,0,0.0,Web,new
user_2548,control,151.6,8,0,0.0,Android,returning
user_2549,control,316.4,5,0,0.0,Android,returning
user_2550,control,198.1,4,0,0.0,Web,returning
user_2551,control,152.2,5,0,0.0,iOS,returning
user_2552,control,252.6,4,0,0.0,Web,returning
user_2553,control,143.9,4,0,0.0,Android,new
user_2554,control,118.9,7,0,0.0,iOS,returning
user_2555,control,122.7,3,0,0.0,Android,returning
user_2556,control,187.6,7,0,0.0,iOS,new
user_2557,control,103.8,5,0,0.0,iOS,returning
user_2558,control,166.1,2,0,0.0,iOS,returning
user_2559,control,162.8,3,0,0.0,Android,returning
user_2560,control,219.8,6,0,0.0,Web,returning
user_2561,control,236.6,8,0,0.0,Web,returning
user_2562,control,151.8,6,0,0.0,Android,returning
user_2563,control,106.6,4,0,0.0,Android,returning
user_2564,control,65.4,7,0,0.0,Android,new
user_2565,control,188.7,6,0,0.0,iOS,new
user_2566,control,203.8,6,0,0.0,iOS,new
user_2567,control,159.5,4,0,0.0,Web,returning
user_2568,control,198.9,5,0,0.0,Web,new
user_2569,control,298.1,2,0,0.0,iOS,new
user_2570,control,159.3,11,0,0.0,Android,new
user_2571,control,212.4,5,0,0.0,iOS,new
user_2572,control,261.9,6,0,0.0,Android,new
user_2573,control,116.5,4,1,68.56,iOS,returning
user_2574,control,67.5,7,0,0.0,Web,new
user_2575,control,163.4,1,0,0.0,iOS,returning
user_2576,control,226.9,3,0,0.0,Web,new
user_2577,control,126.2,1,1,14.73,iOS,returning
user_2578,control,241.8,3,0,0.0,Android,new
user_2579,control,149.0,5,0,0.0,iOS,returning
user_2580,control,86.6,2,0,0.0,Android,new
user_2581,control,181.8,4,0,0.0,iOS,new
user_2582,control,197.6,5,0,0.0,iOS,new
user_2583,control,138.3,8,0,0.0,Web,returning
user_2584,control,347.5,9,0,0.0,Android,returning
user_2585,control,258.4,6,0,0.0,Android,returning
user_2586,control,151.0,5,0,0.0,Web,returning
user_2587,control,204.5,2,0,0.0,iOS,new
user_2588,control,241.3,7,0,0.0,Web,returning
user_2589,control,123.3,3,0,0.0,Web,returning
user_2590,control,99.1,3,0,0.0,Web,returning
user_2591,control,250.9,9,0,0.0,Android,returning
user_2592,control,128.4,5,0,0.0,Web,new
user_2593,control,162.3,6,0,0.0,iOS,returning
user_2594,control,161.6,7,1,15.12,Android,returning
user_2595,control,261.9,4,0,0.0,Android,returning
user_2596,control,45.3,5,0,0.0,iOS,returning
user_2597,control,222.3,5,0,0.0,iOS,new
user_2598,control,146.5,4,0,0.0,Web,new
user_2599,control,229.6,1,0,0.0,Android,returning
user_2600,control,195.0,6,1,42.4,Android,new
user_2601,control,43.3,2,0,0.0,Web,returning
user_2602,control,150.0,4,0,0.0,Android,returning
user_2603,control,0.0,8,0,0.0,iOS,returning
user_2604,control,187.3,4,0,0.0,Android,new
user_2605,control,219.0,5,0,0.0,iOS,returning
user_2606,control,133.5,5,0,0.0,iOS,returning
user_2607,control,106.8,5,0,0.0,Web,returning
user_2608,control,152.1,4,0,0.0,Android,new
user_2609,control,98.1,1,0,0.0,iOS,returning
user_2610,control,220.2,6,0,0.0,Android,new
user_2611,control,189.2,4,0,0.0,Android,new
user_2612,control,132.6,4,0,0.0,Android,new
user_2613,control,215.3,2,0,0.0,Web,returning
user_2614,control,57.0,2,0,0.0,Android,returning
user_2615,control,202.3,4,0,0.0,Android,new
user_2616,control,52.8,4,0,0.0,iOS,new
user_2617,control,149.0,6,0,0.0,iOS,returning
user_2618,control,260.9,8,0,0.0,iOS,returning
user_2619,control,182.8,5,0,0.0,Web,returning
user_2620,control,295.0,7,0,0.0,Android,returning
user_2621,control,88.5,7,0,0.0,iOS,returning
user_2622,control,179.1,4,0,0.0,iOS,new
user_2623,control,148.5,6,0,0.0,iOS,new
user_2624,control,232.4,3,0,0.0,iOS,new
user_2625,control,126.3,4,0,0.0,Android,returning
user_2626,control,106.5,5,0,0.0,iOS,returning
user_2627,control,268.2,3,0,0.0,Web,new
user_2628,control,269.0,4,0,0.0,iOS,new
user_2629,control,38.5,3,1,10.47,iOS,new
user_2630,control,251.4,6,0,0.0,Android,new
user_2631,control,92.8,4,0,0.0,Android,returning
user_2632,control,117.6,6,0,0.0,Android,returning
user_2633,control,205.3,6,0,0.0,Android,returning
user_2634,control,129.2,6,0,0.0,Web,new
user_2635,control,169.5,3,0,0.0,Android,new
user_2636,control,85.6,2,0,0.0,iOS,new
user_2637,control,114.9,4,0,0.0,Android,returning
user_2638,control,198.3,3,0,0.0,iOS,returning
user_2639,control,177.4,4,1,49.74,iOS,new
user_2640,control,0.0,4,0,0.0,Android,returning
user_2641,control,122.7,5,0,0.0,iOS,new
user_2642,control,269.7,3,0,0.0,Web,new
user_2643,control,125.7,3,0,0.0,Android,returning
user_2644,control,136.1,6,0,0.0,iOS,new
user_2645,control,185.5,7,0,0.0,iOS,returning
user_2646,control,209.5,3,1,19.08,Web,new
user_2647,control,222.7,3,0,0.0,Web,new
user_2648,control,291.1,4,0,0.0,Android,returning
user_2649,control,159.9,2,0,0.0,Web,returning
user_2650,control,55.9,5,0,0.0,Android,new
user_2651,control,193.1,7,0,0.0,Web,new
user_2652,control,120.2,2,0,0.0,Web,new
user_2653,control,56.8,2,0,0.0,Android,returning
user_2654,control,271.2,1,0,0.0,Web,returning
user_2655,control,193.2,8,0,0.0,iOS,returning
user_2656,control,139.6,6,0,0.0,iOS,new
user_2657,control,145.6,7,0,0.0,iOS,new
user_2658,control,179.8,4,0,0.0,Web,returning
user_2659,control,100.2,5,0,0.0,Android,new
user_2660,control,129.7,3,0,0.0,iOS,returning
user_2661,control,90.0,4,0,0.0,Web,new
user_2662,control,212.0,3,0,0.0,Android,new
user_2663,control,287.9,4,0,0.0,iOS,new
user_2664,control,150.0,6,0,0.0,Web,returning
user_2665,control,167.9,8,0,0.0,Web,new
user_2666,control,217.1,7,0,0.0,Android,new
user_2667,control,112.1,6,0,0.0,iOS,new
user_2668,control,140.6,6,1,35.67,Android,new
